sku,name,description,short_description
116301,Prawn Crackers 2kg,"Made from a fresh premium prawn extract, superior starch, refined salt and sugar. Hong Mei Prawn Crackers are renowned for their unique flavour and crispness. Suitable for use in restaurants or as a family snack",
315986,Black Rice 454g,"Tasty, natural and nutritious food. This product is made of high quality black rice which has been carefully processed. The fragrance of the black rice makes it welcomed by modern people",
326298,Dumpling Flour 1kg,,
395400,Kidney Beans 454g,Natural food,
315978,Yellow Millet 454g,"Tasty, natural and nutritious food. This product is made from the highest quality millet from the Northeast of China. The golden yellow porridge has a sticky texture and is nutritious",
400366,Cloves 500g,Cloves - Natural Products,
345009,Chinese Mabo Tofu Sauce Hot 150g,House chinese mabo tofu sauce is the easiest answer to obtain authentic Chinese taste. Mabo tofu is a delicious and popular Chinese dish,
345017,Chinese Mabo Tofu Sauce Medium Hot 150g,House chinese mabo tofu sauce is the easiest answer to obtain authentic Chinese taste. Mabo tofu is a delicious and popular Chinese dish,
344994,Chinese Mabo Tofu Sauce Mild 150g,House chinese mabo tofu sauce is the easiest answer to obtain authentic Chinese taste. Mabo tofu is a delicious and popular Chinese dish,
354738,House Foods Wasabi Powder 1kg,,
220319,House Red Pepper Mix (Shichimi Togarashi) 300g,,
239996,Java Curry Sauce Mix 1kg,,
307421,Tofu Mix 85g,,
092734,Barley Tea Roasted Barley (Mugicha Reisuiyo) 144g,"Barley tea is a refreshing drink known in Japan for hundreds of years. It does not contain any caffeine, which means it's, also a great drink for kids! House Barley Tea has a blend of light & deep roasted barley that provides a fragrant aroma flavorful taste, and toasty nuttiness. The tea bags are packed in aluminium bags to keep their fresshness.",
326736,Huang Lung 100% Pure Sesame Oil 300ml,Good for cooking and seasoning to improve the aroma of dishes,
295071,Huang Lung Blended Sesame Oil 2L,,
261321,Huang Lung Blended Sesame Oil 600ml,,
008680,Huatuo Da Bu/Poo Tonic Wine 445ml,"The HUATUO BRAND FAR-REACHING TONIC WINE is scientifically prepared according to a traditional prescription of the Chinese medical profession. The prescription well established for several hundred years. These are infused and macerated with aged shao xing Glutinous Rice wine and finally percolated so that the product is fragrant and sweet. It is a far-reaching tonic wine, different from any general product found in the market. Regular drinkers of the HWA-TO BRAND FAR- RECHING TONIC WINE will find themselves full of spirit and strong in their brianwork in consequence of its effects on the various internal organs of the body Thus, they will improve their appetite, enjoy sound sleep and health is insured accordingly. For regular drinking, four small cups (100ml) to take once or twice daily will be found good enough to bring about remarkable results for adults or follow your doctor's direction.",
331876,HBS Dried Beancurd-Hot 68g,,
331868,HBS Dried Beancurd-Spicy 68g,,
331884,HSB Dried Beancurd-Barbecue 68g,,
331850,HSB Dried Beancurd-Pickled Chilli 68g,,
305094,American Ginseng with Honey Drink 500ml,,
303842,Canton Love-Pes Vine Drink 500ml,,
382242,Floral Herbal Tea Drink 500ml,,
382259,Grosvenor Momordica Fruit Drink 500ml,,
382267,Imperatae Cane Drink 500ml,,
373241,Hunt's Tomato Sauce 200g,,
269381,Hwa Nan Fresh Chili with Garlic 369g,,
339630,Hwa Nan Sesame Paste Regular 369g,,
339648,Hwa Nan Sesame Paste Sweetened 369g,,
330944,Korean Soy Bean Paste 500g,,
337329,I-Mei Wafer Roll Chocolate 75g,Chocolate (biscuit) Roll,
383257,I-Mei Wafer Roll Vanilla 75g,Vanilla Flavour (Biscuit Roll),
349779,"10.25"" Coupe Plate","10.25"" (25.7cm) width/diameter, 1.0"" (2.5cm) height",
349761,"6"" Ndl Bowl","6.0"" (15.5cm) width/diameter, 3.0"" (7.4cm) height",
373043,"6"" Saucer","6.0"" (15.5cm) width/diameter, 0.6"" (1.5cm) height",
349787,"7.25"" Soup Bowl","7.25"" (18.5cm) width/diameter, 2.5"" (6.4cm) height",
349795,"8.25"" Soup Bowl","8.25"" (21.0cm) width/diameter, 3.0"" (7.4cm) height",
349803,"9.25"" Soup Bowl","9.25"" (23.6cm) width/diameter, 3.5"" (8.7cm) height",
349753,"Plate 10.25""","10.25"" (25.7cm) width/diameter, 0.75"" (1.7cm) height",
349670,"Rice Bowl 4.5""","4.5"" (11.1cm) width/diameter, 2.0"" (4.9cm) height",
349688,"Rice Bowl 4.5""","4.5"" (11.1cm) width/diameter, 1.8"" (4.6cm) height",
349746,Tea Cup 140ml,"3.1"" (7.8cm) width/diameter, 2.1"" (5.1cm) height",
349704,Teapot 900ml,"Pot: 8.7"" (21.9cm) length, 5.4"" (13.3cm) width, 3.55 (9.0cm) height. Lid: 3.0"" (7.6cm) width/diameter, 0.65"" (1.5cm) height. Teapot: 3.55"" (8.8cm)",
059584,Spicy Bake Mix 30g,Use to marinade chcicken before baking,
372532,Premium Green Tea 25x2g,"""Premium Green Tea"" composes of high quality green tea wich is made by young, fresh and non-fermented tea leaves. It has a transparent green colour and is fresh in taste which makes it a remarkable refreshing drink.",
372540,Premium Iron Buddha Tea 25x2g,Water used for brewing tea could be adjusted according to personal taste,
372557,Premium Jasmine Tea 25x2g,Water used for brewing tea could be adjusted according to personal taste,
372524,Premium Oolong Tea 25x2g,Water used for brewing tea could be adjusted according to personal taste,
372573,Premium Pu Erh Tea 25x2g,Water used for brewing tea could be adjusted according to personal taste,
370197,Miaoli Flower Petal Noodle 300g,,
370189,Tainan Dantsu Noodle 400g,,
203018,Indomie Beef and Lime Flavour Instant Noodles 75g,,
155929,Indomie Mi Goreng Fried Noodles 80g,,
254961,Indomie Mi Goreng Pedas Hot and Spicy 80g,,
115303,Japanese Style Noodles (Sanuki Futo Udon) 500g,,
354803,Magic Creams Peanut Butter Cream Cracker Sandwich 308g,,
385021,Nova Multigrain Snacks Country Cheddar Flavour  78g,"Ride the new wave of snacks and take off to a totally different taste experience. NOVA Multigrain Snacks. A healthy mix of 4 wholesome grains rolled into thin chips for that delightful nutty flavour. ""Well and Good"" Witch each chip made from fibre-rich grains - corn, wheat, rice and oats, Nova tastes as great as it is healthy. what's more, it has 0 gram trans fat! All these multigrain benefits can only do you good, so you can have as much as you want. UCR products with the Well & Good mark are healthier snack alternatives, so you can make batter snacking choice!",
383562,Piattos Cheese 85g,"Just when you thought you had seen and tasted every snack imaginable - along comes Piattos! A breakthrough in potato snacks. So revolutionary, it can change the way snacks are enjoyed! When you taste its rich flavour and feel its unique, thin texture, you'll know why there's no other snack like Piattos. With its light, crispy texture and distinctive taste, Piattos is a snacking treat for life's pleasurable pauses",
383554,Piattos Sour Cream and Onion 85g ,"Just when you thought you had seen and tasted every snack imaginable - along comes Piattos! A breakthrough in potato snacks. So revolutionary, it can change the way snacks are enjoyed! When you taste its rich flavour and feel its unique, thin texture, you'll know why there's no other snack like Piattos. With its light, crispy texture and distinctive taste, Piattos is a snacking treat for life's pleasurable pauses",
116566,Custard Powder 3kg,Smooth and creamy dessert topping,
024869,Golden Breadcrumbs 3kg,,
316299,Sesame Seeds 2kg,"James Brown & Company offer a select range of products and tahe utmost care in ensuring that the product arrives to your kitchen in perfect condition. To ensure your satisfaction, James Brown & Co are happy to provide a full money-back guarantee should you discover this product  to be substandard. Simply return the package to the address below, stating when and where it was purchased, and we will either refund or replace it free of charge. please note this guarentee does not affect your statutory rights.",
316620,Jammy Plum Lime 500g,"A natural drink concentrate, prepard by traditional and hygienic methods, using calamansi lime and sour plums. A refreshing and pleasant thirst quencher",
388512,Pollock Fish Snack 50g,,
389676,Prepared Rolled Squid 50g,,
389668,Prepared Shredded Squid 50g,,
253070,Jazz Bamboo Chopsticks (attached) 40pairs,,
332809,JC Pixian Broad Bean Sauce in Oil 500g,Use as a condiment for Chinese cooking,
376970,Jdb Canned Herbal Tea 310ml,,
167403,Jeeny's Shrimp Past Belachan 250g,"Used as a flavour enhancer in South East Asian food.

 This product need cooking before consumption. 

",
359612,JES Korean Barbecue Sauce 432g,,
359620,JES Original Teriyaki Marinade and Sauce 443g,Seasoning sauce for Teriyaki,
359638,JES Spicy Teriyaki Marinade and Sauce 417g,"Seasoning Sauce for Teriyaki, hot",
334599,Japanese Style Breadcrumbs 350g,,
337204,JHL Kelp Strips 50g,,
329425,Jimmy's Sate Sauce 360g,"Jimmy's Sate Sauce is prepared from the best selected chilli and various oriental spices. It has a wonderful aroma and is the product of an authentic Malaysian recipe. Sate sauce can be used as a dipping sauce and also in marinades and stir-fries to flavour various foodstuffs such as meat, vegetables, seafood and noodles. While used in cooking, Jimmy's Sate Sauce should only be added near the end, when the food is almost ready. Do not overheat this sate sauce in oil.",
285114,Dried Black Beans 300g,Add to soups or meat dishes cook for approx. 1 hour,
252650,Dried Lotus Root 200g,,
258897,Nourishing Soup Stuff 100g,,
258889,Pa Chen Tang 100g,,
255497,Soup Mix for Chicken 100g,,
258905,White Fungus Soup Stuff 100g,,
370643,O'say Hawthorn Coil 120g,,
371237,Red Dates (Big Red Jujube) 454g,Preserved Dates,
329730,Seedless Dates Jinsi Jujube 250g,Good for soup or dessert,
331728,Black Sesame Crunch 130g,The healthy and tasty nuts give you a joyful and happy moment.,
331744,Cashew Nut Crunch 114g,The healthy and tasty nuts give you a joyful and happy moment.,
331710,Peanut Crunch 130g,The healthy and tasty nuts give you a joyful and happy moment.,
331751,Pumpkin Seed Crunch 114g,The healthy and tasty nuts give you a joyful and happy moment.,
375311,Dried Bamboo Shoots 200g,Dried Bamboo Shoots,
392068,K.T.H. Brand Protein Fibre Plain 150g,,
011957,"3"" Teacup","3.0"" (7.5cm) width/diameter, 2.3"" (5.6cm) height",
365221,Kadoya Pure Sesame Oil 1.656L,"KADOYA Pure Sesame Oil, having nutty flavour and rich aroma, is ideal for healthy, flavourful and diverse cuisines. Suitable for stir-fries, marinade, dressings and sauce applications",
061234,Kadoya Pure Sesame Oil 163ml,,
358002,Pork Crunch 100g,Ready to eat as a snack or Add to noodles or Hot Pot,
229161,Bowl - Satonoak,"6.65"" (16.8cm) width/diameter, 3.3"" (8.2cm) height",
307553,Bean Thread Vermicelli 10x40g,"Kaset Bean Thread is made from 100% selected Bean Starch. With our hygienic strictly controlled process, Kaset Bean Thread is fully assured in rich nutrition - Fat Free and No Cholesterol. Kaset Bean Thread is a good choice for your healthy living.",
307561,Bean Thread Vermicelli 500g,"Kaset Bean Thread is made from 100% selected Bean Starch. With our hygienic strictly controlled process, Kaset Bean Thread is fully assured in rich nutrition - Fat Free and No Cholesterol. Kaset Bean Thread is a good choice for your healthy living.",
311514,Glutinous Rice 2kg,,
292813,Thai Jasmine Rice 2kg,,
319962,Kasugai Green Wasabi Pea 94g,,
325829,Squid Flavoured Peanut Snack (IKA PEA) 94g,,
380691,Dried And Smoked Bonito Flakes 40g,,
378166,Keejays Cantonese Sweet and Sour Sauce 285ml,"Oriental Flavours just a squeeze away. Cantonese sweet and sour for a tantalising, sweet, tangy piquant taste! Simply squeeze on to liven up your favourite meats and vegetables. This tangy, zesty, colourful sauce is inspired by Cantonese cuisine, one of the most popular styles of Chinese cooking. Our sauce is perfect with all types of meat and seafood; stirred through cooked noodles or rice; used to dip spring rolls or prawn crackers or for marinating meat and vegetables for the barbeque. ",
374801,Keejays Hong Kong Fruity Curry Sauce 285ml,"Oriental Flavours just a squeeze away. Hong Kong Fruity Curry - a fruity and sweet curry taste sensation! Our inspiration is everything 'Hong Kong' where East meets West. A sweet sauce flavoued with Chinese plums and Oriental spices. Enjoy by squeezing onto cooked chicken; seafood and vegetables. It can even be served with cheese and biscuits, or a cheese sandwich. Fantastic for dipping your favourite snacks in, too! ",
374793,Keejays Peking Hoi Sin Barbecue Sauce 285ml,"Oriental Flavours just a squeeze away. Peking Hoi Sin Barbecue - a sweet, aromatic, luscious taste delight! Our blend of the highest quality fermented yellow beans and aromatics of cassia, coriander, cinnamon and aniseed create a sweet, fragrant sauce. Superb served with roast pork; pork chops; chicken or tempura. It's wonderful with a bbq. Ideal for marinating pork loin overnight before roasting for Chinese char sui pork or for traditional Aromatic Duck. ",
374819,Keejays Szechuan Spicy Tomato Sauce 285ml,"Oriental Flavours just a squeeze away. Szechuan Spicy Tomato - A unique aromatic Szechuan taste explosion! Fragrant flavours for a wonderfully distinctive, mildly spicy sauce for the authentic Szechuan taste. Squeeze onto grilled meats, sausages; as a dip for spring rolls or potato wedges; mix with cooked chicken as a jacket potato filling. Marinate prawns or other 'firm' fish to create the taste of the gateway to Tibet! ",
349217,Kenko Mayonnaise 500g,,
057505,Kewpie Mayonnaise 500g,,
334821,Khanum Butter Ghee 500g,"Use instead of oil and fat, for use in cooking and baking.",
395246,Khanum Minced Garlic and Ginger Paste 210g,,
135020,Khanum Minced Garlic Paste 1kg,,
119859,Khanum Minced Garlic Paste 210g ,,
119867,Khanum Minced Ginger Paste 210g,,
400721,Coconut Pandan Emulco (Concentrate) 50g,,
296301,Hon Tsuyu Soup Base 1L,Hon Tsuyu Soup base made from fish extracts and soy sauce,
026179,Instant Aka Miso Soup (Soybean Paste Soup red) 30g,"Enjoy the contents of one packed into a mug or small shallow bowl. Stir in 160ml boiling water, or more, according to taste",
